candidate_id,source_id,goal,execution_mode,proposal_index,episode_index,task_index,action_sha256,pass,selected,goal_ever_achieved,wrong_goal_ever_achieved,unexpected_done_before_goal,first_goal_demo_frame,action_phase_bridge_pass,executed_action_steps,eef_path_length_m
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,27,446,18,171014841f360ccb7f224b68357849b87ebcfb38ea27c23f8309cdfd830c7760,True,False,True,False,False,88.0,,289,1.1809808660050678
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,28,724,18,8bbb07bf3048a11cd3879887766413ad6a041eb78ef54667a0528d0ab13f7c0c,False,False,False,False,False,,,301,1.2671929670574116
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,29,521,18,f404e35757cca7351a7956c0091493689bcae213ebc3f600ad9ca7ec35cc19d8,True,False,True,False,False,83.0,,284,1.212396303770833
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,30,791,18,ab8bc2c0ead1910b94bd3b22c327af072be2575c2b190a011406f4f7286f5de9,False,False,False,False,False,,,302,1.2097749085506009
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,31,474,18,5d93ae0bbe8618d7ad32e89a85261166b35dec3bcaa972751dddbaae8f07150c,True,False,True,False,False,84.0,,285,1.1915785161059755
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,32,514,18,f0570adf2e2cdf55ef01180c8cf15f14c96b33219a8bdcfb110accc19eb31f44,True,False,True,False,False,89.0,,290,1.2688938713089741
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,33,793,18,321fba85a693c5b82c8fc5d19d784724998b7ca98e765b826b728c3015762066,False,False,False,False,False,,,303,1.2423874473531922
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,34,608,18,51b3f339ae2711ec2dee1dcd740cd2c0f3834f5ec75aa5be171a8aabfa384705,True,False,True,False,False,92.0,,293,1.22570638776334
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,35,696,18,27ac40ae5b0142c7d2dd195b068a73088bc3ab3ec1564e44ffca7f7e715939b7,True,False,True,False,False,87.0,,288,1.2576705378192998
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,36,661,18,79a603a018e5f911a590ae269ad2060c3e7efd307ce515d5e88df99491a895e8,True,False,True,False,False,86.0,,287,1.2370476090510518
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,37,745,18,aa1a3bff114b4b0887abbac25cd7b26200e2b2d232d51d48484012ca3ac3efce,True,False,True,False,False,90.0,,291,1.2879339857375256
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,38,767,18,bbf383faef21636081e61ca9fa795f26d897115b2e20fe6c0265b2d8e57172af,True,False,True,False,False,89.0,,290,1.2078883737008295
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,39,702,18,3fb5394b81ace7223fa4dc390332e7caab954344c8941276b13b63b0de1c2138,False,False,False,False,False,,,306,1.3182052717064732
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,40,794,18,dcf5210e4570b197e56bdf6a478e82d539aed8c6cdfe5c988d35706a308b1cca,True,False,True,False,False,96.0,,297,1.2606476082888474
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,41,689,18,aa0ba50ca5b7f2632e0e1a5e2bb54df31c7b6cda867839b03bdd0567c6411689,True,False,True,False,False,90.0,,291,1.2514090642248201
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,42,402,18,8d680111f934c94908dcb0f1528eef18063eb08cd7ed0c0a56e84debd7464d8c,False,False,False,False,False,,,310,1.3724701260231784
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,43,731,18,5be6d721a6fca1ef425074e8042fb05a80633e90f73f84091fca7a570ba71c84,True,False,True,False,False,89.0,,290,1.224995332099754
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,44,601,18,356b2a75f9d362a1cfb0d6e3fdb65c08269c619643db134c6cedc24fe14feff4,True,False,True,False,False,106.0,,307,1.193663144732514
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,cabinet,full_trajectory_replay,45,706,18,239ae28404bef990e918f40b44f2aa59e45059ea0befe4a202d06f573aa4c5fd,True,False,True,False,False,110.0,,311,1.366564774645892
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,0,576,12,c4dc33e0754f25efdaa87c75195a9e18ba603fd17aa500a5ab8751927234e465,False,False,False,False,False,,,370,1.6638985680983258
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,1,694,12,e4d0e6805b6a960d0454858721550b66c578ada98014d5f852301b7bccee4c6e,True,True,True,False,False,162.0,,363,1.6811642274352026
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,2,614,12,e61d01ded7ab086478e718b79d5a82f3b03ba2f66dca79962533600239750733,False,False,False,False,False,,,376,1.7858156562096543
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,3,382,12,f26c8e95841a34fdf898d203d26239d6a90e1c07c81f581944655edeb4f60915,True,False,True,False,False,165.0,,366,1.6328392349923027
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,4,526,12,8ebeecff1ddaa357856da5ef867f3055f43a1fe01692dd469542c151b39ea3fc,True,False,True,False,False,166.0,,367,1.7218147261841907
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,5,594,12,d5c8812af2a306355bb71a52c35164f93ef95ab0ec2a57638db05edb030de728,False,False,False,False,False,,,378,1.7934680225113866
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,6,559,12,6338c79a0fb6aadb247d383c82552982be98a0fe67a07210aa6cdbb957870a0e,False,False,False,False,False,,,382,1.6777554469259628
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,7,624,12,adb56e3ec63a390538504dce7dbcfce5bc5f780cf2a323a68559c4952810dca4,False,False,False,False,False,,,383,1.8145411193151786
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,8,560,12,257886fa56c8ca594b7a52c9ba5c2ece42a4910673fe22140ee0be23dedc7fed,True,False,True,False,False,173.0,,374,1.7345986256948065
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,9,627,12,54c3e36183cf5ef2a823d528e9503368965fc007ae422f9ac129decd6be47724,False,False,False,False,False,,,384,1.8992556316807103
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,10,684,12,4b41c4e5e61e059c2e83642794a66dcb58b90e9370db1b39755f83c021da75d2,False,False,False,False,False,,,384,1.7915851781665468
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,11,409,12,e8aa2651d0fba6006bbd1ce8844606d4c1e24568d5b42dae3098ea158f05f04f,False,False,False,False,False,,,385,1.4162776602644782
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,12,548,12,8039f55efc1d3b2afff01d9544afe9a27c13a9fde71ed489cc1888b03d05d72d,False,False,False,False,False,,,386,1.729771132879395
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,13,742,12,db2e8c6a4ceb523133f51e21d0d31a8320ab88d1c0c7c0b124435499ea21a230,False,False,False,False,False,,,387,1.9222415820049301
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,14,790,12,92034ebae21e287f92cdafcaaf1c4cc9ca7d732c105e28653f41c814086a107c,False,False,False,False,False,,,387,1.7604289952112784
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,15,534,12,47ec06d84d5536c7bc2c903e0f4bc40c38674a2cc7e48d22e791a529d149c23f,False,False,False,False,False,,,388,1.7543068961052817
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,16,498,12,f6ffd6f59a512dc3d6da39d1c991a246f1f6c4fda28c9c6951d1ead81b79d73e,False,False,False,False,False,,,390,1.7428438196448928
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,17,737,12,24d53009f0c5a3917d02b3366eb875314813a60de3081d1bf69f19e04fcfd2ec,True,False,True,False,False,180.0,,381,1.7361362339904312
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,18,489,12,548f110a2e4050299ae8b3a610c9806b51995a65b74f8a79b83dece3b9636a3f,True,False,True,False,False,183.0,,384,1.8626159821924175
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,19,784,12,d61fad8212342e13bc37c975339f3effa6841a3166deace8fa063482deeb95c4,True,False,True,False,False,185.0,,386,1.7932363394032533
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,20,701,12,4b63123279f4f228439254b39a178ae1dc4773dc6dc6d53eb6d453f24e40eda3,True,False,True,False,False,186.0,,387,1.8268681021116526
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,21,416,12,41b4ab3c6eab78d6c7d147d6b7319f520c6dafa8eee44a2166e002b28cb2fdfd,False,False,False,False,False,,,399,1.8408677780921023
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,22,462,12,40dafe57a26443dcd16aaaca097715e50661a8f0bc112c64947bc2ee28c75703,False,False,False,False,False,,,399,1.8058490430004566
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,23,494,12,93f39f1498437ddba0efc6eb059cd2b642ab544fab2f3336525878a4763097d4,True,False,True,False,False,189.0,,390,1.821665500931253
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,24,414,12,9ec592154057d5c791bd6ea65380646ea92cd0d23d38116bae61bcd4d9af6daa,True,False,True,False,False,185.0,,386,1.7982502327091783
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,25,523,12,eff93d2d3123718e86e9f1b41fb58d6a377fbec3687a6300f32204f553b41906,True,False,True,False,False,193.0,,394,1.8579589429160706
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,26,762,12,5a6ad00de32247a9c04c1b1ae331ac99f700b26de0552cc1171848d4a8682ec3,False,False,False,False,False,,,402,1.8780788424809804
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,27,758,12,908f23fecbfd35ae5c9dcbedd3858d03ec11dd138bb2dab0f43ee0d4574695b4,False,False,False,False,False,,,409,1.9475163393899482
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,28,782,12,de7cef4f6a636948f4190f834219967d71ea3e72fe0b4f836e50e047f5d757f3,False,False,False,False,False,,,415,1.682133449216054
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,29,383,12,f598f486a32782cc98bfad505745987af2a8f37f2e9c4aa94b4ec2f8b9fa8ae4,True,False,True,False,False,206.0,,407,1.938852396223864
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,30,738,12,8eabf11d95595bb7c52a4944a62cc03da44e1f462b7ad8a09519f9c8d10286aa,True,False,True,False,False,207.0,,408,1.9278603346392118
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,31,538,12,08ad1772331225b10cf37ff13b272f62c36cb63525e1e766a49b9b0fcb1a42c6,False,False,False,False,False,,,421,2.0419023526468734
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,32,465,12,e0429b5fe21a733c15e4703fae6c590da9aaff3e0b059bfd634952b78272b52f,False,False,False,False,False,,,427,1.9233231092809646
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,33,449,12,f20bb3de976403a90113d79607775b68c63181b9aaba242dc0f356def02dad3e,True,False,True,False,False,237.0,,438,2.406035223921628
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,34,711,12,5fbc8383f1842247c97b8be8ec4cb5a910eaea56fe8ac6bc4025f658f74279c2,False,False,False,False,False,,,451,1.9753160353223895
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-a,v32_closed,drawer,full_trajectory_replay,35,387,12,a6b95196dd651f801df5eb0aaac15cabaa4501ebba68b07e61bc42d336c598b2,False,False,False,False,False,,,470,2.1952102732816097
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,0,438,18,fc624695eb2d39b20e511c8ac6df4923b6bff3cff56ff389622f45310e9278c2,False,False,False,False,False,,,286,1.1550360959631158
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,1,712,18,9af535ed5943f0efe94c6e6136614fdd45017940a69a8267687e68416905a9d8,True,False,True,False,False,77.0,,278,1.157264509903643
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,2,669,18,bb63603def241e17b02c89c5513d1ef93cf75f47c260b5b139f120acf22c26f8,False,False,False,False,False,,,288,1.1078212096704416
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,3,590,18,0348abe806a47069551301e2e86e25fcca5b8db8fd3f5b128630180e19057a9c,True,False,True,False,False,78.0,,279,1.15820487547495
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,4,597,18,3bd590038acfecf91321ca683267c834fb8ebbd4f559e5fd8f89bf1dda561e9f,True,False,True,False,False,78.0,,279,1.1229433753362874
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,5,660,18,082d8ee4933e7774b752cd6fbf2ea76a20ff927bf4afa8bd09b7ddc47aefba34,True,False,True,False,False,77.0,,278,1.134464237704483
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,6,458,18,4d4a24b15ada9177614865d055b4dccd354dd4ce8dac9eb391c68984fc50691e,True,False,True,False,False,79.0,,280,1.1533091283226524
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,7,573,18,2e42787c67b5b157b79e3c3b2980a13563d41b4cbf69a9279c710d30a6292e92,True,False,True,False,False,79.0,,280,1.1817381412818835
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,8,681,18,32bf1db8cfb866d929b97eaf4f6ad55599246fef24edf68fea15ede3b5cf005e,True,False,True,False,False,79.0,,280,1.120818719294685
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,9,452,18,016fe7cdd6622e9f77775f108f3cb4e4f836ec330ac07003f39fb7e5dbd594d5,True,False,True,False,False,80.0,,281,1.1964130966308757
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,10,775,18,b7e8758503c46c2273a688c9d98a5cbf14447ba59301bb326ca3a9078d7ea079,False,False,False,False,False,,,293,1.1903829248643187
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,11,665,18,a4a985f59f32ec185896dca87996aa455a720e318f579d3c58b2a88d391ef2bd,True,False,True,False,False,77.0,,278,1.1384800822212995
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,12,444,18,4d00108fccbba095038c80424e863deb2221dea2d50d4f2c5a3442f48d6466a2,True,False,True,False,False,84.0,,285,1.189592723137796
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,13,501,18,033327dbdb43b4bfddc6ed286bf6f8e8a6112ffe991905c700c75ec0676b386c,True,False,True,False,False,85.0,,286,1.1539777624682617
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,14,638,18,a8d81987e6f0f385619548c3982d9078c5c54a76d95ade16b8a982ad08234932,True,False,True,False,False,76.0,,277,1.1286882120243504
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,15,674,18,9b9937400a6e113f3901f66bf04dbac00fcbef6b9d999843ef0c651c1d76ce93,True,False,True,False,False,83.0,,284,1.1724577486659495
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,16,493,18,6cd7e138d3e7108f26e5396426d285829d7a3044a5068557110ad529c60f88fb,True,False,True,False,False,79.0,,280,1.166072184645916
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,17,636,18,0a4fa289713d5467f4f401adaef6d834685933041fe590343f19ee059e605170,True,False,True,False,False,82.0,,283,1.1788166856732
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,18,699,18,9504ca4f990d01cd111eed0f44cf9f286704e69d2bef21680ad53de5b6c6e501,False,False,False,False,False,,,297,1.3022378495237907
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,19,456,18,fe869cc76141d5cbf6d64ee2c3c80a872e3f32bfcb5763bfe38221d3c6f8774f,True,False,True,False,False,86.0,,287,1.225600818471127
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,20,570,18,c2d4c5bdce9483b0609598e4bd984122284c5eef5a4d26eac9681c616139a807,True,False,True,False,False,86.0,,287,1.2165451953561044
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,21,662,18,9b8d4f7149a62a256faa3e7ea0e5c2f3125d95bea41d4c479b86904e2d505dcf,True,False,True,False,False,86.0,,287,1.1666562636803883
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,22,732,18,c3b4ba9df80cca1c1bc20693376c230d3bc01ba9f981bb21aff3d94f5df62a66,True,False,True,False,False,78.0,,279,1.1607325887588473
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,23,505,18,69ffa114adff6ac44594f47b51bd23b379470a0da01eb7ed63f3d8a0d4c8775a,True,False,True,False,False,85.0,,286,1.1547135627778056
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,24,630,18,d47820b50d009ef5f221017fa25bcb7f75e7cde874bf13cd4a5f40b7d49fe74f,True,False,True,False,False,86.0,,287,1.1625318207048263
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,25,743,18,1df868b0e126de6c747a3392f2ae0135f2089140e79694115da746d261455e76,False,False,False,False,False,,,299,1.1977080418463943
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,26,398,18,dddc06067bf84b0019a1cf050048e588df918f7768911fa406ce110da9ad4689,False,False,False,False,False,,,300,1.268385956637525
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,27,446,18,171014841f360ccb7f224b68357849b87ebcfb38ea27c23f8309cdfd830c7760,True,False,True,False,False,89.0,,290,1.1934318307204195
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,28,724,18,8bbb07bf3048a11cd3879887766413ad6a041eb78ef54667a0528d0ab13f7c0c,True,False,True,False,False,88.0,,289,1.2189693932544274
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,29,521,18,f404e35757cca7351a7956c0091493689bcae213ebc3f600ad9ca7ec35cc19d8,True,False,True,False,False,84.0,,285,1.2215943781197176
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,30,791,18,ab8bc2c0ead1910b94bd3b22c327af072be2575c2b190a011406f4f7286f5de9,True,True,True,False,False,76.0,,277,1.089666302369215
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,31,474,18,5d93ae0bbe8618d7ad32e89a85261166b35dec3bcaa972751dddbaae8f07150c,False,False,False,False,False,,,303,1.3007192806799166
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,32,514,18,f0570adf2e2cdf55ef01180c8cf15f14c96b33219a8bdcfb110accc19eb31f44,True,False,True,False,False,90.0,,291,1.2792990131372544
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,33,793,18,321fba85a693c5b82c8fc5d19d784724998b7ca98e765b826b728c3015762066,True,False,True,False,False,86.0,,287,1.1896537306828818
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,34,608,18,51b3f339ae2711ec2dee1dcd740cd2c0f3834f5ec75aa5be171a8aabfa384705,False,False,False,False,False,,,304,1.2737230089193077
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,35,696,18,27ac40ae5b0142c7d2dd195b068a73088bc3ab3ec1564e44ffca7f7e715939b7,False,False,False,False,False,,,304,1.2671291436378547
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,36,661,18,79a603a018e5f911a590ae269ad2060c3e7efd307ce515d5e88df99491a895e8,False,False,False,False,False,,,305,1.3213479070564313
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,37,745,18,aa1a3bff114b4b0887abbac25cd7b26200e2b2d232d51d48484012ca3ac3efce,True,False,True,False,False,89.0,,290,1.2547331976467953
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,38,767,18,bbf383faef21636081e61ca9fa795f26d897115b2e20fe6c0265b2d8e57172af,True,False,True,False,False,91.0,,292,1.2236196361336686
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,39,702,18,3fb5394b81ace7223fa4dc390332e7caab954344c8941276b13b63b0de1c2138,True,False,True,False,False,94.0,,295,1.2975786520282604
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,40,794,18,dcf5210e4570b197e56bdf6a478e82d539aed8c6cdfe5c988d35706a308b1cca,True,False,True,False,False,96.0,,297,1.2629658843023839
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,41,689,18,aa0ba50ca5b7f2632e0e1a5e2bb54df31c7b6cda867839b03bdd0567c6411689,True,False,True,False,False,89.0,,290,1.2449496491410728
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,42,402,18,8d680111f934c94908dcb0f1528eef18063eb08cd7ed0c0a56e84debd7464d8c,True,False,True,False,False,89.0,,290,1.3061186325123266
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,43,731,18,5be6d721a6fca1ef425074e8042fb05a80633e90f73f84091fca7a570ba71c84,True,False,True,False,False,88.0,,289,1.2216184589798433
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,44,601,18,356b2a75f9d362a1cfb0d6e3fdb65c08269c619643db134c6cedc24fe14feff4,True,False,True,False,False,107.0,,308,1.202612914237188
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,cabinet,full_trajectory_replay,45,706,18,239ae28404bef990e918f40b44f2aa59e45059ea0befe4a202d06f573aa4c5fd,True,False,True,False,False,110.0,,311,1.367324238206973
stagea__drawer-closed__possession-on-table__locus-cabinet-side__support-demonstration-near__layout-b,v32_closed,drawer,full_trajectory_replay,0,576,12,c4dc33e0754f25efdaa87c75195a9e18ba603fd17aa500a5ab8751927234e465,False,False,False,False,False,,,370,1.6609824018472061
