branch_id,query_id,state_id,source_task_id,source_episode_id,source_episode_index,source_seed,source_goal,target_goal,landmark_step,proposal_seed,continuation_schedule,steps_executed,first_plan_steps,continuation_replans,terminal_reason,underlying_done,success,target_goal_first_step,source_goal_first_step,other_goal_first_step,target_reached,source_goal_reached,target_in_first_plan,source_goal_in_first_plan,source_reconstruction_recorded,first10_drawer,first10_cabinet,first10_bowl_displacement_norm,first10_eef_displacement_norm,first10_contact_count,first10_grasped_count,first_plan_drawer,first_plan_cabinet,first_plan_bowl_displacement_norm,first_plan_eef_displacement_norm,first_plan_contact_count,first_plan_grasped_count,final_drawer,final_cabinet,final_bowl_displacement_norm,final_eef_displacement_norm,final_contact_count,final_grasped_count
task03_ep000_step0050__goal_cabinet__proposal_101__continuation_0,task03_ep000_step0050__goal_cabinet__proposal_101,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,101,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.06727098492043569,37,0,False,False,0.0,0.17778863481587528,37,0,False,False,0.0704493677980009,0.21198394318069883,37,0
task03_ep000_step0050__goal_cabinet__proposal_101__continuation_1,task03_ep000_step0050__goal_cabinet__proposal_101,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,101,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.06727098492043569,37,0,False,False,0.0,0.17778863481587528,37,0,False,False,0.03640769046822606,0.22878916332474417,37,0
task03_ep000_step0050__goal_cabinet__proposal_202__continuation_0,task03_ep000_step0050__goal_cabinet__proposal_202,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,202,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.06999223496179452,37,0,False,False,0.0,0.18227725795587577,37,0,False,False,0.05985724434453149,0.1947251263779541,37,0
task03_ep000_step0050__goal_cabinet__proposal_202__continuation_1,task03_ep000_step0050__goal_cabinet__proposal_202,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,202,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.06999223496179452,37,0,False,False,0.0,0.18227725795587577,37,0,False,False,0.062029145456426404,0.20567175499764495,37,0
task03_ep000_step0050__goal_cabinet__proposal_303__continuation_0,task03_ep000_step0050__goal_cabinet__proposal_303,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,303,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07021794998365306,37,0,False,False,0.0,0.17935742228939294,37,0,False,False,0.033775788752620016,0.2272408752624529,37,0
task03_ep000_step0050__goal_cabinet__proposal_303__continuation_1,task03_ep000_step0050__goal_cabinet__proposal_303,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,303,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07021794998365306,37,0,False,False,0.0,0.17935742228939294,37,0,False,False,0.02956960156001987,0.18658702473888425,37,0
task03_ep000_step0050__goal_cabinet__proposal_404__continuation_0,task03_ep000_step0050__goal_cabinet__proposal_404,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,404,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07020119010183733,37,0,False,False,0.0,0.18231208390989598,37,0,False,False,0.062404665179296014,0.20055268185947256,37,0
task03_ep000_step0050__goal_cabinet__proposal_404__continuation_1,task03_ep000_step0050__goal_cabinet__proposal_404,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,50,404,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07020119010183733,37,0,False,False,0.0,0.18231208390989598,37,0,False,False,0.04540254037014919,0.19304921379034293,21,0
task03_ep000_step0050__goal_drawer__proposal_101__continuation_0,task03_ep000_step0050__goal_drawer__proposal_101,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,101,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07493637063937404,38,0,False,False,0.0,0.2043635619436105,37,0,False,False,0.13222939964127506,0.24822914982855795,25,0
task03_ep000_step0050__goal_drawer__proposal_101__continuation_1,task03_ep000_step0050__goal_drawer__proposal_101,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,101,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07493637063937404,38,0,False,False,0.0,0.2043635619436105,37,0,False,False,0.11606249508411881,0.24848393685032477,24,0
task03_ep000_step0050__goal_drawer__proposal_202__continuation_0,task03_ep000_step0050__goal_drawer__proposal_202,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,202,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07572494375905214,38,0,False,False,0.0,0.2035264044397338,37,0,False,False,0.10402921108244664,0.23990882747020675,24,0
task03_ep000_step0050__goal_drawer__proposal_202__continuation_1,task03_ep000_step0050__goal_drawer__proposal_202,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,202,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07572494375905214,38,0,False,False,0.0,0.2035264044397338,37,0,False,False,0.1330362020230241,0.24932625086118015,19,0
task03_ep000_step0050__goal_drawer__proposal_303__continuation_0,task03_ep000_step0050__goal_drawer__proposal_303,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,303,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07614638842696836,38,0,False,False,0.0,0.20438792905707193,37,0,False,False,0.10812712574394359,0.24162788082127395,17,0
task03_ep000_step0050__goal_drawer__proposal_303__continuation_1,task03_ep000_step0050__goal_drawer__proposal_303,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,303,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07614638842696836,38,0,False,False,0.0,0.20438792905707193,37,0,False,False,0.12117545158936995,0.25085940258842376,17,0
task03_ep000_step0050__goal_drawer__proposal_404__continuation_0,task03_ep000_step0050__goal_drawer__proposal_404,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,404,0,125,50,2,target_success,True,1,125.0,125.0,,1,1,0,0,1,False,False,0.0,0.07559271784258292,39,0,False,False,0.0,0.21252547351931508,37,0,True,False,0.27630278624528487,0.07122741040452972,25,0
task03_ep000_step0050__goal_drawer__proposal_404__continuation_1,task03_ep000_step0050__goal_drawer__proposal_404,task03_ep000_step0050,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,50,404,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07559271784258292,39,0,False,False,0.0,0.21252547351931508,37,0,False,False,0.12818911212274733,0.2493565428040364,18,0
task03_ep000_step0100__goal_cabinet__proposal_101__continuation_0,task03_ep000_step0100__goal_cabinet__proposal_101,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,101,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0016627832986679646,0.07530995199116935,47,0,False,False,0.03720593418627698,0.3015373126105924,37,0,False,False,0.03720593418627698,0.3488416916293141,37,0
task03_ep000_step0100__goal_cabinet__proposal_101__continuation_1,task03_ep000_step0100__goal_cabinet__proposal_101,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,101,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0016627832986679646,0.07530995199116935,47,0,False,False,0.03720593418627698,0.3015373126105924,37,0,False,False,0.03720593418627698,0.3626472860500514,37,0
task03_ep000_step0100__goal_cabinet__proposal_202__continuation_0,task03_ep000_step0100__goal_cabinet__proposal_202,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,202,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.002309296311551119,0.07472993398488033,44,0,False,False,0.05144603736519584,0.3000748601783239,37,0,False,False,0.05144603736519584,0.3421087150413899,37,0
task03_ep000_step0100__goal_cabinet__proposal_202__continuation_1,task03_ep000_step0100__goal_cabinet__proposal_202,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,202,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.002309296311551119,0.07472993398488033,44,0,False,False,0.05144603736519584,0.3000748601783239,37,0,False,False,0.05144603736519584,0.36021403584736034,37,0
task03_ep000_step0100__goal_cabinet__proposal_303__continuation_0,task03_ep000_step0100__goal_cabinet__proposal_303,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,303,0,76,50,1,target_success,False,1,76.0,,,1,0,0,0,1,False,False,0.0010648192659963136,0.07502743700729889,53,0,False,False,0.2883620412564298,0.27431465187400716,23,1,False,True,0.3156592736677448,0.3474207815954849,18,0
task03_ep000_step0100__goal_cabinet__proposal_303__continuation_1,task03_ep000_step0100__goal_cabinet__proposal_303,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,303,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0010648192659963136,0.07502743700729889,53,0,False,False,0.2883620412564298,0.27431465187400716,23,1,False,False,0.5410653314808276,0.5218851392519079,19,0
task03_ep000_step0100__goal_cabinet__proposal_404__continuation_0,task03_ep000_step0100__goal_cabinet__proposal_404,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,404,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0008767709580270982,0.07479577215065995,50,0,False,False,0.0440165439539697,0.3030590973153043,37,0,False,False,0.0440165439539697,0.3415826890237443,37,0
task03_ep000_step0100__goal_cabinet__proposal_404__continuation_1,task03_ep000_step0100__goal_cabinet__proposal_404,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,cabinet,100,404,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0008767709580270982,0.07479577215065995,50,0,False,False,0.0440165439539697,0.3030590973153043,37,0,False,False,0.0440165439539697,0.37225821184834845,37,0
task03_ep000_step0100__goal_drawer__proposal_101__continuation_0,task03_ep000_step0100__goal_drawer__proposal_101,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,101,0,150,50,2,horizon,False,0,,,150.0,0,0,0,0,1,False,False,0.0,0.07791036675139265,37,0,False,False,0.07987349027941038,0.04024256576718356,28,0,False,True,0.2991446291121275,0.2751525283420132,23,0
task03_ep000_step0100__goal_drawer__proposal_101__continuation_1,task03_ep000_step0100__goal_drawer__proposal_101,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,101,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07791036675139265,37,0,False,False,0.07987349027941038,0.04024256576718356,28,0,False,False,0.29931250511426977,0.2774719679462105,20,0
task03_ep000_step0100__goal_drawer__proposal_202__continuation_0,task03_ep000_step0100__goal_drawer__proposal_202,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,202,0,100,50,1,target_success,True,1,100.0,100.0,,1,1,0,0,1,False,False,0.0,0.07694431512279787,37,0,False,False,0.0838587038241242,0.0360435900632747,30,0,True,False,0.26218465047398787,0.25090195007266264,18,0
task03_ep000_step0100__goal_drawer__proposal_202__continuation_1,task03_ep000_step0100__goal_drawer__proposal_202,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,202,1,101,50,2,target_success,True,1,101.0,101.0,,1,1,0,0,1,False,False,0.0,0.07694431512279787,37,0,False,False,0.0838587038241242,0.0360435900632747,30,0,True,False,0.2604609112967145,0.2539715696190096,18,0
task03_ep000_step0100__goal_drawer__proposal_303__continuation_0,task03_ep000_step0100__goal_drawer__proposal_303,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,303,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.0799460929401595,37,0,False,False,0.07932739021707887,0.04095472592037439,28,0,False,False,0.2920558060133651,0.2647003874382666,25,0
task03_ep000_step0100__goal_drawer__proposal_303__continuation_1,task03_ep000_step0100__goal_drawer__proposal_303,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,303,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.0799460929401595,37,0,False,False,0.07932739021707887,0.04095472592037439,28,0,False,False,0.28907715721982546,0.2586621836995945,22,0
task03_ep000_step0100__goal_drawer__proposal_404__continuation_0,task03_ep000_step0100__goal_drawer__proposal_404,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,404,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07706827213944899,37,0,False,False,0.08204177864118323,0.03888839348202611,30,0,False,False,0.2877186330094022,0.2501114120015844,24,1
task03_ep000_step0100__goal_drawer__proposal_404__continuation_1,task03_ep000_step0100__goal_drawer__proposal_404,task03_ep000_step0100,3,libero_goal_task03_ep000_seed0,0,0,drawer,drawer,100,404,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.07706827213944899,37,0,False,False,0.08204177864118323,0.03888839348202611,30,0,False,False,0.29260133086197637,0.26156464422926307,23,0
task03_ep001_step0050__goal_cabinet__proposal_101__continuation_0,task03_ep001_step0050__goal_cabinet__proposal_101,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,101,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.06768831423955614,38,0,False,False,0.0,0.1382066100536424,37,0,False,False,0.0,0.21622107348486072,37,0
task03_ep001_step0050__goal_cabinet__proposal_101__continuation_1,task03_ep001_step0050__goal_cabinet__proposal_101,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,101,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.06768831423955614,38,0,False,False,0.0,0.1382066100536424,37,0,False,False,0.0,0.23408877421673158,37,0
task03_ep001_step0050__goal_cabinet__proposal_202__continuation_0,task03_ep001_step0050__goal_cabinet__proposal_202,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,202,0,118,50,2,target_success,False,1,118.0,,,1,0,0,0,1,False,False,0.0,0.07072207055815985,38,0,False,False,0.0,0.1810166068251864,37,0,False,True,0.3239116095626459,0.16692153767846407,20,0
task03_ep001_step0050__goal_cabinet__proposal_202__continuation_1,task03_ep001_step0050__goal_cabinet__proposal_202,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,202,1,120,50,2,target_success,False,1,120.0,,,1,0,0,0,1,False,False,0.0,0.07072207055815985,38,0,False,False,0.0,0.1810166068251864,37,0,False,True,0.32801221599773095,0.1725070606326544,23,1
task03_ep001_step0050__goal_cabinet__proposal_303__continuation_0,task03_ep001_step0050__goal_cabinet__proposal_303,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,303,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.0696713425292346,38,0,False,False,0.0,0.14388106545805396,38,0,False,False,0.0,0.21806088467602253,37,0
task03_ep001_step0050__goal_cabinet__proposal_303__continuation_1,task03_ep001_step0050__goal_cabinet__proposal_303,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,303,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.0696713425292346,38,0,False,False,0.0,0.14388106545805396,38,0,False,False,0.0,0.24157310602902157,37,0
task03_ep001_step0050__goal_cabinet__proposal_404__continuation_0,task03_ep001_step0050__goal_cabinet__proposal_404,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,404,0,119,50,2,target_success,False,1,119.0,,,1,0,0,0,1,False,False,0.0,0.07147715139993259,38,0,False,False,0.0,0.1812682186091954,37,0,False,True,0.32472159613749957,0.16634947561775915,25,0
task03_ep001_step0050__goal_cabinet__proposal_404__continuation_1,task03_ep001_step0050__goal_cabinet__proposal_404,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,50,404,1,119,50,2,target_success,False,1,119.0,,,1,0,0,0,1,False,False,0.0,0.07147715139993259,38,0,False,False,0.0,0.1812682186091954,37,0,False,True,0.33054088614685245,0.17258342606054008,25,1
task03_ep001_step0050__goal_drawer__proposal_101__continuation_0,task03_ep001_step0050__goal_drawer__proposal_101,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,101,0,128,50,2,target_success,True,1,128.0,128.0,,1,1,0,0,1,False,False,0.0,0.08379848356817012,38,0,False,False,0.0,0.18867270062005573,37,0,True,False,0.27594930325702133,0.05931937718464983,25,1
task03_ep001_step0050__goal_drawer__proposal_101__continuation_1,task03_ep001_step0050__goal_drawer__proposal_101,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,101,1,129,50,2,target_success,True,1,129.0,129.0,,1,1,0,0,1,False,False,0.0,0.08379848356817012,38,0,False,False,0.0,0.18867270062005573,37,0,True,False,0.2777456703018256,0.06177202864263908,17,0
task03_ep001_step0050__goal_drawer__proposal_202__continuation_0,task03_ep001_step0050__goal_drawer__proposal_202,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,202,0,128,50,2,target_success,True,1,128.0,128.0,,1,1,0,0,1,False,False,0.0,0.08438024781793017,38,0,False,False,0.0,0.18985997525750728,37,0,True,False,0.2770865935596499,0.06078275041785814,17,0
task03_ep001_step0050__goal_drawer__proposal_202__continuation_1,task03_ep001_step0050__goal_drawer__proposal_202,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,202,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.0,0.08438024781793017,38,0,False,False,0.0,0.18985997525750728,37,0,False,False,0.05031926134393848,0.12044901233109644,37,0
task03_ep001_step0050__goal_drawer__proposal_303__continuation_0,task03_ep001_step0050__goal_drawer__proposal_303,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,303,0,125,50,2,target_success,True,1,125.0,125.0,,1,1,0,0,1,False,False,0.0,0.08442924931426994,38,0,False,False,0.0,0.1910749225597284,37,0,True,False,0.27702585267876556,0.07181881620241784,24,1
task03_ep001_step0050__goal_drawer__proposal_303__continuation_1,task03_ep001_step0050__goal_drawer__proposal_303,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,303,1,124,50,2,target_success,True,1,124.0,124.0,,1,1,0,0,1,False,False,0.0,0.08442924931426994,38,0,False,False,0.0,0.1910749225597284,37,0,True,False,0.2774386521818248,0.07826572374039736,28,1
task03_ep001_step0050__goal_drawer__proposal_404__continuation_0,task03_ep001_step0050__goal_drawer__proposal_404,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,404,0,124,50,2,target_success,True,1,124.0,124.0,,1,1,0,0,1,False,False,0.0,0.08408419872335211,38,0,False,False,0.0,0.1976012222924731,37,0,True,False,0.26895068997806976,0.06898359275040865,27,1
task03_ep001_step0050__goal_drawer__proposal_404__continuation_1,task03_ep001_step0050__goal_drawer__proposal_404,task03_ep001_step0050,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,50,404,1,128,50,2,target_success,True,1,128.0,128.0,,1,1,0,0,1,False,False,0.0,0.08408419872335211,38,0,False,False,0.0,0.1976012222924731,37,0,True,False,0.27626362395132176,0.06092807939192466,25,1
task03_ep001_step0100__goal_cabinet__proposal_101__continuation_0,task03_ep001_step0100__goal_cabinet__proposal_101,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,101,0,67,50,1,target_success,False,1,67.0,,,1,0,0,0,1,False,False,0.0,0.07162134498877601,37,0,False,False,0.2673170331752224,0.2587638754544849,20,0,False,True,0.3208364636603867,0.3226615794653089,27,0
task03_ep001_step0100__goal_cabinet__proposal_101__continuation_1,task03_ep001_step0100__goal_cabinet__proposal_101,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,101,1,67,50,1,target_success,False,1,67.0,,,1,0,0,0,1,False,False,0.0,0.07162134498877601,37,0,False,False,0.2673170331752224,0.2587638754544849,20,0,False,True,0.32192527385239117,0.32394822420418645,27,0
task03_ep001_step0100__goal_cabinet__proposal_202__continuation_0,task03_ep001_step0100__goal_cabinet__proposal_202,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,202,0,73,50,1,target_success,False,1,73.0,,,1,0,0,0,1,False,False,0.0,0.071005852735392,37,0,False,False,0.3223301170658209,0.2702061124748578,25,1,False,True,0.3144294631396635,0.29458683077332887,19,0
task03_ep001_step0100__goal_cabinet__proposal_202__continuation_1,task03_ep001_step0100__goal_cabinet__proposal_202,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,202,1,73,50,1,target_success,False,1,73.0,,,1,0,0,0,1,False,False,0.0,0.071005852735392,37,0,False,False,0.3223301170658209,0.2702061124748578,25,1,False,True,0.3148330765063244,0.2952860991661613,18,0
task03_ep001_step0100__goal_cabinet__proposal_303__continuation_0,task03_ep001_step0100__goal_cabinet__proposal_303,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,303,0,70,50,1,target_success,False,1,70.0,,,1,0,0,0,1,False,False,0.0,0.07224449448356,37,0,False,False,0.29039541837167665,0.2537533750787682,26,1,False,True,0.32470048526982015,0.3065521315379837,21,0
task03_ep001_step0100__goal_cabinet__proposal_303__continuation_1,task03_ep001_step0100__goal_cabinet__proposal_303,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,303,1,72,50,1,target_success,False,1,72.0,,,1,0,0,0,1,False,False,0.0,0.07224449448356,37,0,False,False,0.29039541837167665,0.2537533750787682,26,1,False,True,0.3272533356155439,0.3013661209614593,24,0
task03_ep001_step0100__goal_cabinet__proposal_404__continuation_0,task03_ep001_step0100__goal_cabinet__proposal_404,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,404,0,72,50,1,target_success,False,1,72.0,,,1,0,0,0,1,False,False,0.0,0.07129506404759223,37,0,False,False,0.3226955256607819,0.27147858179961143,26,1,False,True,0.3143447025550911,0.29608955755512956,19,0
task03_ep001_step0100__goal_cabinet__proposal_404__continuation_1,task03_ep001_step0100__goal_cabinet__proposal_404,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,cabinet,100,404,1,73,50,1,target_success,False,1,73.0,,,1,0,0,0,1,False,False,0.0,0.07129506404759223,37,0,False,False,0.3226955256607819,0.27147858179961143,26,1,False,True,0.3147786067382761,0.2957140012915887,18,0
task03_ep001_step0100__goal_drawer__proposal_101__continuation_0,task03_ep001_step0100__goal_drawer__proposal_101,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,101,0,79,50,1,target_success,True,1,79.0,79.0,,1,1,0,0,1,False,False,0.0,0.06840694327143444,38,0,False,False,0.26542219573933024,0.20810264907244155,25,1,True,False,0.25996856502797516,0.24306957561612516,17,0
task03_ep001_step0100__goal_drawer__proposal_101__continuation_1,task03_ep001_step0100__goal_drawer__proposal_101,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,101,1,79,50,1,target_success,True,1,79.0,79.0,,1,1,0,0,1,False,False,0.0,0.06840694327143444,38,0,False,False,0.26542219573933024,0.20810264907244155,25,1,True,False,0.26082808156838133,0.24412961419638718,17,0
task03_ep001_step0100__goal_drawer__proposal_202__continuation_0,task03_ep001_step0100__goal_drawer__proposal_202,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,202,0,76,50,1,target_success,True,1,76.0,76.0,,1,1,0,0,1,False,False,0.0,0.06796434462534788,38,0,False,False,0.2793310213508368,0.20191432677350887,26,0,True,False,0.27047890535715235,0.24821393411550002,26,1
task03_ep001_step0100__goal_drawer__proposal_202__continuation_1,task03_ep001_step0100__goal_drawer__proposal_202,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,202,1,76,50,1,target_success,True,1,76.0,76.0,,1,1,0,0,1,False,False,0.0,0.06796434462534788,38,0,False,False,0.2793310213508368,0.20191432677350887,26,0,True,False,0.2701068248869659,0.2483107228531856,19,0
task03_ep001_step0100__goal_drawer__proposal_303__continuation_0,task03_ep001_step0100__goal_drawer__proposal_303,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,303,0,79,50,1,target_success,True,1,79.0,79.0,,1,1,0,0,1,False,False,0.0,0.0690696228733721,38,0,False,False,0.2605171799272378,0.20563494082016834,26,1,True,False,0.26047950668186864,0.24481608784153103,17,0
task03_ep001_step0100__goal_drawer__proposal_303__continuation_1,task03_ep001_step0100__goal_drawer__proposal_303,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,303,1,79,50,1,target_success,True,1,79.0,79.0,,1,1,0,0,1,False,False,0.0,0.0690696228733721,38,0,False,False,0.2605171799272378,0.20563494082016834,26,1,True,False,0.26130919596802477,0.24579381882223222,17,0
task03_ep001_step0100__goal_drawer__proposal_404__continuation_0,task03_ep001_step0100__goal_drawer__proposal_404,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,404,0,79,50,1,target_success,True,1,79.0,79.0,,1,1,0,0,1,False,False,0.0,0.067265758804387,38,0,False,False,0.2654893781619429,0.20716079200615534,25,1,True,False,0.2599184324676333,0.24159337841493306,17,0
task03_ep001_step0100__goal_drawer__proposal_404__continuation_1,task03_ep001_step0100__goal_drawer__proposal_404,task03_ep001_step0100,3,libero_goal_task03_ep001_seed1,1,1,drawer,drawer,100,404,1,79,50,1,target_success,True,1,79.0,79.0,,1,1,0,0,1,False,False,0.0,0.067265758804387,38,0,False,False,0.2654893781619429,0.20716079200615534,25,1,True,False,0.2607143571001182,0.24260723506508258,17,0
task03_ep003_step0100__goal_cabinet__proposal_101__continuation_0,task03_ep003_step0100__goal_cabinet__proposal_101,task03_ep003_step0100,3,libero_goal_task03_ep003_seed3,3,3,drawer,cabinet,100,101,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,8.673617379884035e-19,0.12314160541733224,37,0,False,False,0.01750408862396814,0.015310629733253372,37,0,False,False,0.01750408862401672,0.25355440895785863,37,0
task03_ep003_step0100__goal_cabinet__proposal_101__continuation_1,task03_ep003_step0100__goal_cabinet__proposal_101,task03_ep003_step0100,3,libero_goal_task03_ep003_seed3,3,3,drawer,cabinet,100,101,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,8.673617379884035e-19,0.12314160541733224,37,0,False,False,0.01750408862396814,0.015310629733253372,37,0,False,False,0.01750408862401672,0.25592209188587134,37,0
