state_id,env_step,representation,denoising_index,timestep,distance_to_original,distance_to_alternate,alternate_alignment
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,2,0.800000011920929,0.33315084907640635,0.26969282981882425,0.105264468184978
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,3,0.699999988079071,0.3505959739350277,0.2813030636025878,0.10965819888325927
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,4,0.6000000238418579,0.3714892330536285,0.29444918112272256,0.11568645131575865
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,5,0.5,0.3958836276281896,0.3106539230994993,0.12063011292309818
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,6,0.4000000059604645,0.4238208003869805,0.3306508839787378,0.12349027582999395
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,7,0.30000001192092896,0.4557437612828311,0.3564094602840591,0.12230980357022528
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,8,0.20000000298023224,0.4946094937197446,0.39151328135355934,0.1163452912692112
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,9,0.10000000149011612,0.5423993407850558,0.4433342078435082,0.1004988955477628
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,0,1.0,0.5021528453506366,0.388322691172162,0.12783074830215763
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,1,0.8999999761581421,0.5119528138726521,0.382258025345335,0.14503826484673227
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,2,0.800000011920929,0.5245463009955198,0.3852719226610955,0.1530793456462897
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,3,0.699999988079071,0.5367084745757507,0.3909181032943778,0.15716493550251004
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,4,0.6000000238418579,0.5549827324288399,0.39542146590903265,0.1678877963700688
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,5,0.5,0.5729104647268968,0.3999818153019225,0.17774696436058854
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,6,0.4000000059604645,0.5966705858427855,0.4101879387078635,0.1852123635921416
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,7,0.30000001192092896,0.6147331548567521,0.4133126318124056,0.19592563449624542
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,8,0.20000000298023224,0.6412225710045109,0.43348985183378747,0.19329144686176103
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,9,0.10000000149011612,0.6908740572298062,0.5058723720868021,0.15458720461664355
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,0,1.0,0.025911710601155023,0.02715239150274905,-0.02338079515912031
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,1,0.8999999761581421,0.024124906750690536,0.025231099180399064,-0.022412519182629643
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,2,0.800000011920929,0.022247344114684205,0.023292034968498323,-0.022940384231104213
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,3,0.699999988079071,0.020301222599684112,0.020956710762235514,-0.01588756656329293
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,4,0.6000000238418579,0.01783410230977607,0.017916316004998375,-0.002299656873898124
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,5,0.5,0.015682915139594016,0.015475982313610316,0.00664121143228767
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,6,0.4000000059604645,0.014350000983284053,0.013158294565809726,0.043321710549005125
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,7,0.30000001192092896,0.01703907402742141,0.01583240475712294,0.03670870051839069
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,8,0.20000000298023224,0.028333896481977518,0.03014489226538352,-0.030968421579828414
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,9,0.10000000149011612,0.0654239423048514,0.06731058622914783,-0.014213663506652457
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,0,1.0,0.2359745602888909,0.18320010375118992,0.12590087394369517
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,1,0.8999999761581421,0.2403916117224223,0.18017037030376637,0.14319230932030824
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,2,0.800000011920929,0.24612086469485037,0.18136669976366113,0.15147613712041386
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,3,0.699999988079071,0.25166293167561277,0.1837711159238083,0.15591756346591842
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,4,0.6000000238418579,0.2600476046076202,0.18561820773695262,0.1670071942003069
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,5,0.5,0.2683126470321641,0.18757380370135546,0.17710296763788477
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,6,0.4000000059604645,0.2793552050747465,0.19220005311254285,0.18482489686837064
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,7,0.30000001192092896,0.28790928545581784,0.19381514608962083,0.19532772930849696
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,8,0.20000000298023224,0.30094823792918124,0.204489610428504,0.19084171835191885
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,9,0.10000000149011612,0.3282603790409722,0.24396566570343742,0.14731016546998635
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,1,0.8999999761581421,0.05020409268229477,0.03884620585637735,0.12754462379466358
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,2,0.800000011920929,0.10139304969796378,0.07704818355987021,0.1364307211602662
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,3,0.699999988079071,0.15377754851384337,0.11548595446505897,0.14220863067277512
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,4,0.6000000238418579,0.20734034255040643,0.15437209084357287,0.14643746472806543
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,5,0.5,0.26260664177136783,0.19352052535491995,0.15146240214479492
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,6,0.4000000059604645,0.319341596099399,0.23276004953859847,0.15682175056868133
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,7,0.30000001192092896,0.3778506380972965,0.27249565434693607,0.1619982845668251
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,8,0.20000000298023224,0.43690510313194825,0.3114627856421819,0.1676211918916619
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,9,0.10000000149011612,0.49685160923061067,0.350289554057318,0.17300783095518021
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,1,0.8999999761581421,0.002599501108318693,0.0027371633090266727,-0.025795551292403966
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,2,0.800000011920929,0.004922812014950736,0.0051618442721081135,-0.02370256857084119
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,3,0.699999988079071,0.007045372809780083,0.007387129222305587,-0.02367963723585332
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,4,0.6000000238418579,0.008929228221854262,0.009339080582629998,-0.02243515615824991
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,5,0.5,0.010502858882066804,0.010946063812435746,-0.020663272308894927
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,6,0.4000000059604645,0.011701385129272403,0.012142038375789853,-0.018481123166893106
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,7,0.30000001192092896,0.012406080866832092,0.012741425437587316,-0.013335102363461408
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,8,0.20000000298023224,0.012359981387276793,0.012473878064953764,-0.004586346230075828
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,9,0.10000000149011612,0.010919116428324398,0.010735527938136437,0.008478019175983663
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,0,1.0,0.3212218076017986,0.25104098926133933,0.1226373944368843
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,1,0.8999999761581421,0.3313235333576478,0.25877280209645576,0.1229472662380817
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,2,0.800000011920929,0.3440785052438803,0.2700668995740975,0.12051153536143211
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,3,0.699999988079071,0.35666928097459505,0.28128543614555634,0.11816488350354344
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,4,0.6000000238418579,0.3718544321042266,0.2943189429975683,0.1163893544902038
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,5,0.5,0.38803840837851256,0.30873822993931227,0.11381004195354297
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,6,0.4000000059604645,0.40623290125361244,0.32651496716827805,0.10879312997118896
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,7,0.30000001192092896,0.427338967023799,0.34910451220123123,0.10076001269358809
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,8,0.20000000298023224,0.455547376164902,0.375566976961992,0.09623272525856456
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,9,0.10000000149011612,0.49200609529788786,0.40962278034608957,0.09137164655796656
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,0,1.0,0.38536642340455757,0.2359026902167829,0.2405780842967704
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,1,0.8999999761581421,0.3852239496238049,0.23017295907320093,0.25195282647567574
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,2,0.800000011920929,0.3850484849871854,0.2344729601759868,0.2430513519536671
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,3,0.699999988079071,0.38074588692823697,0.24066542988750994,0.22542308652911439
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,4,0.6000000238418579,0.379534582914965,0.24394980838060154,0.2174629813147779
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,5,0.5,0.3815091573929651,0.2657855778087996,0.1787803504196492
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,6,0.4000000059604645,0.38431251757256213,0.3292640826888044,0.07714439467829347
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,7,0.30000001192092896,0.4033434619186797,0.42733150783093127,-0.02887777624921363
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,8,0.20000000298023224,0.47283088924271477,0.5367923489602213,-0.06335181015777114
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,9,0.10000000149011612,0.5809738383410311,0.6934403606207792,-0.08824958351167767
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,0,1.0,0.02943131422606202,0.03172352027752753,-0.03748200890529699
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,1,0.8999999761581421,0.027346731014278636,0.029754320504847186,-0.04216366295394988
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,2,0.800000011920929,0.02508831729088832,0.027472194393629676,-0.045354906684508964
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,3,0.699999988079071,0.022767746553731146,0.025445866101652698,-0.055546958637261445
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,4,0.6000000238418579,0.019962838924491945,0.022073616222245445,-0.05021301844756826
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,5,0.5,0.01756317723346416,0.01928342144753719,-0.046686648853697665
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,6,0.4000000059604645,0.016499536144755887,0.01733523405744447,-0.024699381958096966
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,7,0.30000001192092896,0.021152064938555506,0.02021271205227538,0.022709004003293627
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,8,0.20000000298023224,0.03491600090188445,0.03525336061474627,-0.004807792255340153
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,9,0.10000000149011612,0.07442432690319628,0.08014581742905179,-0.03701549578395411
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,0,1.0,0.18210625490700608,0.11384063672391107,0.23066847503244195
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,1,0.8999999761581421,0.1817861494290346,0.11081940930761283,0.24253380703985078
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,2,0.800000011920929,0.18145005701885766,0.11232083232807144,0.23531679685643728
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,3,0.699999988079071,0.17921105486685962,0.11478597564355379,0.21913513585989733
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,4,0.6000000238418579,0.1783858503048225,0.11575319601293682,0.21293553193962367
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,5,0.5,0.17910858177427802,0.1254728646169892,0.17609646875334634
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,6,0.4000000059604645,0.1803363736765209,0.15475955256642868,0.07632686376362759
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,7,0.30000001192092896,0.18957080505932836,0.2006629143542182,-0.028424271771182057
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,8,0.20000000298023224,0.2232894370772569,0.25298790529276405,-0.06235540844274372
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,9,0.10000000149011612,0.27957494057563415,0.33197329229215705,-0.08568147024283977
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,1,0.8999999761581421,0.03852761844920142,0.023585438065973487,0.24056424239205476
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,2,0.800000011920929,0.0770101563827093,0.04644336347729461,0.24759758117935712
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,3,0.699999988079071,0.11538353652146098,0.06942378871578182,0.24869007625471137
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,4,0.6000000238418579,0.1532465047439372,0.09290689511114264,0.24513010857586712
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,5,0.5,0.1906422395437364,0.11641648710293366,0.2417314539515228
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,6,0.4000000059604645,0.22778248089497435,0.14090929343937586,0.2356255102583793
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,7,0.30000001192092896,0.264297447064364,0.16875538502804224,0.22062449418627672
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,8,0.20000000298023224,0.30020766176670416,0.20345950976866428,0.192087468601765
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,9,0.10000000149011612,0.3391884575749389,0.24657264067567122,0.15811192852490044
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,1,0.8999999761581421,0.0029525588492226545,0.0031666468917141816,-0.03498624683581087
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,2,0.800000011920929,0.005605824888260099,0.0060685093677589124,-0.03963262224227171
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,3,0.699999988079071,0.00801893511908371,0.008715986705659493,-0.04165251525377111
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,4,0.6000000238418579,0.010139191755276047,0.011137681019933728,-0.04692838441093874
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,5,0.5,0.01189845513060946,0.013132487958972183,-0.04930029299920192
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,6,0.4000000059604645,0.013177259721532513,0.014655124192673848,-0.05309873835086743
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,7,0.30000001192092896,0.013807216489945163,0.015497040078084752,-0.05766478273272891
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,8,0.20000000298023224,0.013420529514467351,0.015296483692321308,-0.06532553244118311
libero_goal_task03_ep001_seed1_step0050,50,flow_state_padding,9,0.10000000149011612,0.011521808124616804,0.013246857039663483,-0.06964642234876788
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,0,1.0,0.2620989135311822,0.2239225860987458,0.07854863922996215
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,1,0.8999999761581421,0.2731794382133723,0.23051421795089239,0.0847047004470629
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,2,0.800000011920929,0.2853613516085324,0.23924807319348182,0.08790020963205826
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,3,0.699999988079071,0.29887507021810816,0.24889256103855542,0.09124765014844916
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,4,0.6000000238418579,0.31308893097467927,0.26050071687947857,0.09168264157475155
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,5,0.5,0.3307708444137896,0.27371394948533523,0.09438929730625437
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,6,0.4000000059604645,0.35067997130578443,0.29046374280687753,0.0939200169532126
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,7,0.30000001192092896,0.37484008525482243,0.31165654654761216,0.09203765288886913
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,8,0.20000000298023224,0.4037044094087433,0.3413122160577343,0.0837460416563769
libero_goal_task03_ep001_seed1_step0100,100,expert_hidden,9,0.10000000149011612,0.4391610721923092,0.38463223016349785,0.0661923832991539
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,0,1.0,0.38019662537553,0.3365155495730099,0.06094646823274131
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,1,0.8999999761581421,0.37964517886964033,0.3320826371278925,0.06682686930689345
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,2,0.800000011920929,0.38057966918403624,0.33201202255985124,0.06815634701736137
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,3,0.699999988079071,0.38232792575971825,0.3284397575144642,0.07581685199447426
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,4,0.6000000238418579,0.383965430670466,0.3273924367139937,0.07952817639380506
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,5,0.5,0.3943077204040508,0.31886049702683383,0.10579162325686339
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,6,0.4000000059604645,0.40712684604240235,0.3160169510306673,0.12599139393921802
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,7,0.30000001192092896,0.41477832920587504,0.3111057805930567,0.14282245225279197
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,8,0.20000000298023224,0.4265671815374659,0.3328379263470836,0.1234245782879719
libero_goal_task03_ep001_seed1_step0100,100,velocity_executed,9,0.10000000149011612,0.48459802608539443,0.42804054872467207,0.06197138595910523
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,0,1.0,0.025318744003556153,0.024927426819919492,0.007788000104752894
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,1,0.8999999761581421,0.02324871930850892,0.023098650518468124,0.0032379138363413033
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,2,0.800000011920929,0.020960196553619925,0.021205572161066288,-0.005819308290255349
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,3,0.699999988079071,0.01858344739050296,0.019019568864874693,-0.011598044992185001
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,4,0.6000000238418579,0.016349134854089738,0.016755003186036253,-0.012260350396514082
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,5,0.5,0.01372331904971504,0.01382389807232149,-0.003651150029452193
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,6,0.4000000059604645,0.011839496634451989,0.012082245962713213,-0.010147644021969817
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,7,0.30000001192092896,0.014564944980542088,0.015324201644481504,-0.025402420265279693
